,job_title,company_name,location,summary,salary
146,Software Test Intern - Montreal R&D Center - Hikvision Canada,Hikvision USA Inc.,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
147,Software Test Intern - Montreal R&D Center,Hikvision Canada Inc.,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
148,CO OP/Intern: Data Analytics,Ciena,"Montréal, QC",Aider l’ingénieur(e) principal(e) en analyse de données à coder et tester des algorithmes. Apporter un soutien aux ingénieurs principaux pour le codage d…,Nothing_found
149,Tester/QA Co-op (8 month),TD Bank,"Toronto, ON",We can't afford to be boring. The scale and scope of what TD does may surprise you. This new era in banking does not equal boring.,Nothing_found
150,Software Test Intern - Montreal R&D Center - Hikvision Canada,HIKVISION,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
151,CO OP/Intern:Photonic Systems Test Engineer,Ciena,"Quebec City, QC","L’équipe de Tests et Mesures est responsable de tester les prototypes, de concevoir des stations automatisées de test et de l’analyse des données.",Nothing_found
152,Intern - eCommerce Java Software Developer,SAP,"Montréal, QC","Collaborating with developers, testers and other team members. The intern will primarily be responsible for Ecommerce application software development based on…",Nothing_found
153,SOFTWARE TEST ENGINEER,Ultimate Software,"Toronto, ON",Help mentor and train other STEs and interns. You’ll be working side by side with the teams Developers and other Testers to validate application quality.,Nothing_found
154,SOFTWARE TEST ENGINEER,"The Ultimate Software Group of Canada, I","Toronto, ON",Help mentor and train other STEs and interns. You’ll be working side by side with the teams Developers and other Testers to validate application quality.,Nothing_found
155,Software Tester (5620 SAM) Co-op,NOKIA,"Ottawa, ON",Software Tester (5620 SAM) Summer co op: The Network Management Business Unit in Nokia's IP Division is recruiting highly motivated Software Testers.,Nothing_found
156,CO OP/Intern: Blue Planet Analytics,Ciena,"Ottawa, ON",Work with a fast-paced team to build leading edge Network Management software • Follow an Agile software development process to ensure high quality and quick…,Nothing_found
157,CO OP/Intern: Blue Planet Network Management,Ciena,"Ottawa, ON",Work with a fast-paced team of developers to build leading edge client/server software • Follow an Agile software development process to ensure high quality and…,Nothing_found
158,"Intern - Software Developer, MS IT (16 month contract)",Ontario Teachers' Pension Plan,"Toronto, ON",As an Intern - Software Developer you’ll be paired with an experienced Software Developer as your mentor who will be your guide as you learn our wide range of…,Nothing_found
159,Software Test Intern - Montreal R&D Center - Hikvision Canada,Hikvision USA Inc.,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
160,Software Test Intern - Montreal R&D Center,Hikvision Canada Inc.,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
161,CO OP/Intern: Data Analytics,Ciena,"Montréal, QC",Aider l’ingénieur(e) principal(e) en analyse de données à coder et tester des algorithmes. Apporter un soutien aux ingénieurs principaux pour le codage d…,Nothing_found
162,Tester/QA Co-op (8 month),TD Bank,"Toronto, ON",We can't afford to be boring. The scale and scope of what TD does may surprise you. This new era in banking does not equal boring.,Nothing_found
163,Software Test Intern - Montreal R&D Center - Hikvision Canada,HIKVISION,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
164,CO OP/Intern:Photonic Systems Test Engineer,Ciena,"Quebec City, QC","L’équipe de Tests et Mesures est responsable de tester les prototypes, de concevoir des stations automatisées de test et de l’analyse des données.",Nothing_found
165,Intern - eCommerce Java Software Developer,SAP,"Montréal, QC","Collaborating with developers, testers and other team members. The intern will primarily be responsible for Ecommerce application software development based on…",Nothing_found
166,SOFTWARE TEST ENGINEER,Ultimate Software,"Toronto, ON",Help mentor and train other STEs and interns. You’ll be working side by side with the teams Developers and other Testers to validate application quality.,Nothing_found
167,SOFTWARE TEST ENGINEER,"The Ultimate Software Group of Canada, I","Toronto, ON",Help mentor and train other STEs and interns. You’ll be working side by side with the teams Developers and other Testers to validate application quality.,Nothing_found
168,User Interface (UI) Design Intern – Stagiaire en Conception d’Interface Usager,Nuance,"Montréal, QC","As an Intern, you will help the designers create speech-enabled user experiences. Nuance welcomes about 150 interns each year and the Montreal Internship…",Nothing_found
169,Software Tester (5620 SAM) Co-op,NOKIA,"Ottawa, ON",Software Tester (5620 SAM) Summer co op: The Network Management Business Unit in Nokia's IP Division is recruiting highly motivated Software Testers.,Nothing_found
170,CO OP/Intern: Blue Planet Analytics,Ciena,"Ottawa, ON",Work with a fast-paced team to build leading edge Network Management software • Follow an Agile software development process to ensure high quality and quick…,Nothing_found
171,CO OP/Intern: Blue Planet Network Management,Ciena,"Ottawa, ON",Work with a fast-paced team of developers to build leading edge client/server software • Follow an Agile software development process to ensure high quality and…,Nothing_found
172,"Intern - Software Developer, MS IT (16 month contract)",Ontario Teachers' Pension Plan,"Toronto, ON",As an Intern - Software Developer you’ll be paired with an experienced Software Developer as your mentor who will be your guide as you learn our wide range of…,Nothing_found
173,Software Test Intern - Montreal R&D Center - Hikvision Canada,Hikvision USA Inc.,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
174,Software Test Intern - Montreal R&D Center,Hikvision Canada Inc.,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
175,CO OP/Intern: Data Analytics,Ciena,"Montréal, QC",Aider l’ingénieur(e) principal(e) en analyse de données à coder et tester des algorithmes. Apporter un soutien aux ingénieurs principaux pour le codage d…,Nothing_found
176,Tester/QA Co-op (8 month),TD Bank,"Toronto, ON",We can't afford to be boring. The scale and scope of what TD does may surprise you. This new era in banking does not equal boring.,Nothing_found
177,Software Test Intern - Montreal R&D Center - Hikvision Canada,HIKVISION,"Saint-Laurent, QC","Working side-by-side with our team of solution specialists, project managers, developers, and testers, you will learn to assess feature specifications and…",Nothing_found
178,CO OP/Intern:Photonic Systems Test Engineer,Ciena,"Quebec City, QC","L’équipe de Tests et Mesures est responsable de tester les prototypes, de concevoir des stations automatisées de test et de l’analyse des données.",Nothing_found
179,Intern - eCommerce Java Software Developer,SAP,"Montréal, QC","Collaborating with developers, testers and other team members. The intern will primarily be responsible for Ecommerce application software development based on…",Nothing_found
180,SOFTWARE TEST ENGINEER,Ultimate Software,"Toronto, ON",Help mentor and train other STEs and interns. You’ll be working side by side with the teams Developers and other Testers to validate application quality.,Nothing_found
181,SOFTWARE TEST ENGINEER,"The Ultimate Software Group of Canada, I","Toronto, ON",Help mentor and train other STEs and interns. You’ll be working side by side with the teams Developers and other Testers to validate application quality.,Nothing_found
